Timestamp,trade-volume
2019-11-24 00:00:00,74562140.9344
2019-11-25 00:00:00,88831996.034
2019-11-26 00:00:00,250687896.39
2019-11-27 00:00:00,108471398.9148
2019-11-28 00:00:00,220499982.9504
2019-11-29 00:00:00,99775070.97
2019-11-30 00:00:00,117995230.1591
2019-12-01 00:00:00,78337203.7668
2019-12-02 00:00:00,88571039.0699
2019-12-03 00:00:00,71586469.665
2019-12-04 00:00:00,50091304.5022
2019-12-05 00:00:00,142535673.455
2019-12-06 00:00:00,85470713.7483
2019-12-07 00:00:00,77922849.9525
2019-12-08 00:00:00,34352533.7937
2019-12-09 00:00:00,32114286.4924
2019-12-10 00:00:00,108414489.4552
2019-12-11 00:00:00,66161513.2368
2019-12-12 00:00:00,53833378.0026
2019-12-13 00:00:00,75073234.6496
2019-12-14 00:00:00,52683167.6199
2019-12-15 00:00:00,39393109.051
2019-12-16 00:00:00,35264356.5942
2019-12-17 00:00:00,91191811.2654
2019-12-18 00:00:00,106173720.1728
2019-12-19 00:00:00,208624105.2012
2019-12-20 00:00:00,92465911.4364
2019-12-21 00:00:00,55147309.6694
2019-12-22 00:00:00,25368503.344
2019-12-23 00:00:00,72767893.2698
2019-12-24 00:00:00,121983509.7344
2019-12-25 00:00:00,76336714.458
2019-12-26 00:00:00,39255636.0168
2019-12-27 00:00:00,59760787.208
2019-12-28 00:00:00,71840951.382
2019-12-29 00:00:00,36039614.7447
2019-12-30 00:00:00,46435451
2019-12-31 00:00:00,61748083.664
2020-01-01 00:00:00,47782090.6994
2020-01-02 00:00:00,28600968.8576
2020-01-03 00:00:00,68282971.9003
2020-01-04 00:00:00,136870284.592
2020-01-05 00:00:00,50181826.9238
2020-01-06 00:00:00,48177558.2909
2020-01-07 00:00:00,114010548.1248
2020-01-08 00:00:00,210649283.9079
2020-01-09 00:00:00,224003807.3735
2020-01-10 00:00:00,108323770.4736
2020-01-11 00:00:00,153599795.4414
2020-01-12 00:00:00,75103205.4975
2020-01-13 00:00:00,39375157.8458
2020-01-14 00:00:00,68769719.304
2020-01-15 00:00:00,322001233.9342
2020-01-16 00:00:00,162415225.6691
2020-01-17 00:00:00,113463579.9655
2020-01-18 00:00:00,172392198.5178
2020-01-19 00:00:00,73102474.796
2020-01-20 00:00:00,171406582.848
2020-01-21 00:00:00,78615695.3157
2020-01-22 00:00:00,80118406.4526
2020-01-23 00:00:00,62159413.0416
2020-01-24 00:00:00,140040083.6177
2020-01-25 00:00:00,103625698.6572
2020-01-26 00:00:00,49103693.8912
2020-01-27 00:00:00,90541442.5134
2020-01-28 00:00:00,157722446.2734
2020-01-29 00:00:00,187574422.5035
2020-01-30 00:00:00,132156743.7492
2020-01-31 00:00:00,175049334.3105
2020-02-01 00:00:00,106765634.8728
2020-02-02 00:00:00,36660829.428
2020-02-03 00:00:00,66403963.968
2020-02-04 00:00:00,108746958.8123
2020-02-05 00:00:00,90649388.5674
2020-02-06 00:00:00,163509451.016
2020-02-07 00:00:00,152115909.0028
2020-02-08 00:00:00,87939405.4854
2020-02-09 00:00:00,75572303.9296
2020-02-10 00:00:00,107419112.6784
2020-02-11 00:00:00,155424327.7455
2020-02-12 00:00:00,190105216.3952
2020-02-13 00:00:00,161983394.001
2020-02-14 00:00:00,198094127.1122
2020-02-15 00:00:00,122708338.3057
2020-02-16 00:00:00,113915188.2558
2020-02-17 00:00:00,85454123.7067
2020-02-18 00:00:00,119040244.1746
2020-02-19 00:00:00,138390971.1945
2020-02-20 00:00:00,186474102.0448
2020-02-21 00:00:00,128769390.754
2020-02-22 00:00:00,79370095.0346
2020-02-23 00:00:00,34324865.7888
2020-02-24 00:00:00,64282324.0134
2020-02-25 00:00:00,116289798.6375
2020-02-26 00:00:00,114160526.829
2020-02-27 00:00:00,206929921.0304
2020-02-28 00:00:00,147977054.9632
2020-02-29 00:00:00,123840827.84
2020-03-01 00:00:00,42866205.1042
2020-03-02 00:00:00,70749037.3753
2020-03-03 00:00:00,111268001.3928
2020-03-04 00:00:00,85149525.727
2020-03-05 00:00:00,70042032.863
2020-03-06 00:00:00,122314466.7311
2020-03-07 00:00:00,83522225.9936
2020-03-08 00:00:00,59230883.0334
2020-03-09 00:00:00,149933311.4868
2020-03-10 00:00:00,223121982.1464
2020-03-11 00:00:00,155835851.2678
2020-03-12 00:00:00,130840913.439
2020-03-13 00:00:00,574694714.8404
2020-03-14 00:00:00,684475988.6524
2020-03-15 00:00:00,158994389.6178
2020-03-16 00:00:00,201009885.676
2020-03-17 00:00:00,379747427.5455
2020-03-18 00:00:00,222784692.9885
2020-03-19 00:00:00,246280973.4105
2020-03-20 00:00:00,343510892.032
2020-03-21 00:00:00,382708757.244
2020-03-22 00:00:00,161732857.492
2020-03-23 00:00:00,155141963.114
2020-03-24 00:00:00,284307011.0216
2020-03-25 00:00:00,284016940.7236
2020-03-26 00:00:00,226038996.8232
2020-03-27 00:00:00,97401178.9625
2020-03-28 00:00:00,148443297.8847
2020-03-29 00:00:00,142726744.923
2020-03-30 00:00:00,103365161.5595
2020-03-31 00:00:00,186301830.9298
2020-04-01 00:00:00,89947515.0516
2020-04-02 00:00:00,168238042.6748
2020-04-03 00:00:00,279129046.5117
2020-04-04 00:00:00,165881487.018
2020-04-05 00:00:00,95099723.0015
2020-04-06 00:00:00,61737463.0944
2020-04-07 00:00:00,215734110.432
2020-04-08 00:00:00,180411335.9565
2020-04-09 00:00:00,143615580.8898
2020-04-10 00:00:00,118207885.6503
2020-04-11 00:00:00,170978168.3808
2020-04-12 00:00:00,59502005.484
2020-04-13 00:00:00,112654904.1387
2020-04-14 00:00:00,170118314.503
2020-04-15 00:00:00,107004164.2425
2020-04-16 00:00:00,112529486.108
2020-04-17 00:00:00,256066115.0861
2020-04-18 00:00:00,114895300.8069
2020-04-19 00:00:00,80410551.4416
2020-04-20 00:00:00,64645648.4664
2020-04-21 00:00:00,151878158.0712
2020-04-22 00:00:00,90394537.9036
2020-04-23 00:00:00,102205555.9641
2020-04-24 00:00:00,202186228.192
2020-04-25 00:00:00,130187406.006
2020-04-26 00:00:00,50386100.4416
2020-04-27 00:00:00,82965485.6952
2020-04-28 00:00:00,118631651.8972
2020-04-29 00:00:00,102426644.0325
2020-04-30 00:00:00,471328360.4002
2020-05-01 00:00:00,479861000.0475
2020-05-02 00:00:00,209464777.158
2020-05-03 00:00:00,111964108.685
2020-05-04 00:00:00,175862717.8055
2020-05-05 00:00:00,186639007.4084
2020-05-06 00:00:00,182897440.2792
2020-05-07 00:00:00,286155701.8305
2020-05-08 00:00:00,500733651.156
2020-05-09 00:00:00,336643471.834
2020-05-10 00:00:00,206048387.1605
2020-05-11 00:00:00,536864808.2512
2020-05-12 00:00:00,524377414.035
2020-05-13 00:00:00,217646788.1446
2020-05-14 00:00:00,235919563.5729
2020-05-15 00:00:00,332519067.871
2020-05-16 00:00:00,303595865.3108
2020-05-17 00:00:00,116707143.649
2020-05-18 00:00:00,176082868.208
2020-05-19 00:00:00,230169746.6235
2020-05-20 00:00:00,228306109.2126
2020-05-21 00:00:00,231513104.0482
2020-05-22 00:00:00,302921371.08
2020-05-23 00:00:00,137706362.7804
2020-05-24 00:00:00,69573042.348
2020-05-25 00:00:00,151515271.1025
2020-05-26 00:00:00,151521072.3334
2020-05-27 00:00:00,120113138.978
2020-05-28 00:00:00,148428061.012
2020-05-29 00:00:00,193513827.6855
2020-05-30 00:00:00,144086661.3976
2020-05-31 00:00:00,132752538.831
2020-06-01 00:00:00,99233158.4412
2020-06-02 00:00:00,280975717.9806
2020-06-03 00:00:00,429398121.4779
2020-06-04 00:00:00,128440438.9324
2020-06-05 00:00:00,183077760.7168
2020-06-06 00:00:00,139993515.4125
2020-06-07 00:00:00,74040583.5477
2020-06-08 00:00:00,129391452.868
2020-06-09 00:00:00,111353754.5815
2020-06-10 00:00:00,153220784.178
2020-06-11 00:00:00,158586968.0719
2020-06-12 00:00:00,321867038.6074
2020-06-13 00:00:00,132333533.7363
2020-06-14 00:00:00,51803750.58
2020-06-15 00:00:00,63632383.6098
2020-06-16 00:00:00,244968165.021
2020-06-17 00:00:00,138860025.7
2020-06-18 00:00:00,124106956.1473
2020-06-19 00:00:00,74041735.8065
2020-06-20 00:00:00,109732841.856
2020-06-21 00:00:00,57461731.8468
2020-06-22 00:00:00,36882860.072
2020-06-23 00:00:00,134494787.057
2020-06-24 00:00:00,102289235.2817
2020-06-25 00:00:00,178365905.779
2020-06-26 00:00:00,166531113.6115
2020-06-27 00:00:00,141780368.2755
2020-06-28 00:00:00,92221683.8292
2020-06-29 00:00:00,59501520.5565
2020-06-30 00:00:00,100083941.014
2020-07-01 00:00:00,63158022.9811
2020-07-02 00:00:00,98873138.805
2020-07-03 00:00:00,107207537.5074
2020-07-04 00:00:00,57803290.9944
