Timestamp,n-payments-per-block
2019-10-28 00:00:00,3685.791044776119
2019-10-29 00:00:00,3639.3007518796994
2019-10-30 00:00:00,3701.3432835820895
2019-10-31 00:00:00,3586.3030303030305
2019-11-01 00:00:00,3890.2846153846153
2019-11-02 00:00:00,3408.873134328358
2019-11-03 00:00:00,3318.0652173913045
2019-11-04 00:00:00,3824.378787878788
2019-11-05 00:00:00,3720.8333333333335
2019-11-06 00:00:00,3873.431818181818
2019-11-07 00:00:00,3794.17037037037
2019-11-08 00:00:00,3973.7578125
2019-11-09 00:00:00,3442.1041666666665
2019-11-10 00:00:00,2713.753012048193
2019-11-11 00:00:00,3335.569536423841
2019-11-12 00:00:00,3548.1555555555556
2019-11-13 00:00:00,3744.392592592593
2019-11-14 00:00:00,3118.248520710059
2019-11-15 00:00:00,3418.1392405063293
2019-11-16 00:00:00,3122.6824324324325
2019-11-17 00:00:00,2696.1363636363635
2019-11-18 00:00:00,3376.457142857143
2019-11-19 00:00:00,3502.421768707483
2019-11-20 00:00:00,3523.330985915493
2019-11-21 00:00:00,4487.087591240876
2019-11-22 00:00:00,4655.863636363636
2019-11-23 00:00:00,2994.757225433526
2019-11-24 00:00:00,3206.977099236641
2019-11-25 00:00:00,3686.912
2019-11-26 00:00:00,4174.55737704918
2019-11-27 00:00:00,3673.8920863309354
2019-11-28 00:00:00,2972.5766871165642
2019-11-29 00:00:00,3635.3970588235293
2019-11-30 00:00:00,3588.5714285714284
2019-12-01 00:00:00,3062.0359712230215
2019-12-02 00:00:00,3425.4344827586206
2019-12-03 00:00:00,3222.512658227848
2019-12-04 00:00:00,3158.329341317365
2019-12-05 00:00:00,3312.1103448275862
2019-12-06 00:00:00,3389.806896551724
2019-12-07 00:00:00,2854.7354838709675
2019-12-08 00:00:00,2873.7635135135133
2019-12-09 00:00:00,3370.972972972973
2019-12-10 00:00:00,3335.445945945946
2019-12-11 00:00:00,3512.060606060606
2019-12-12 00:00:00,3606.09022556391
2019-12-13 00:00:00,3302.5526315789475
2019-12-14 00:00:00,2987.3112582781455
2019-12-15 00:00:00,3208
2019-12-16 00:00:00,3206.1592356687897
2019-12-17 00:00:00,3568.5390070921985
2019-12-18 00:00:00,3747.544776119403
2019-12-19 00:00:00,3138.452229299363
2019-12-20 00:00:00,3294.698717948718
2019-12-21 00:00:00,2677.159090909091
2019-12-22 00:00:00,2505.828402366864
2019-12-23 00:00:00,3324.7342657342656
2019-12-24 00:00:00,3631.488
2019-12-25 00:00:00,3045.0078125
2019-12-26 00:00:00,2758.185628742515
2019-12-27 00:00:00,3501.406896551724
2019-12-28 00:00:00,3139.731543624161
2019-12-29 00:00:00,2772.174193548387
2019-12-30 00:00:00,3102.710843373494
2019-12-31 00:00:00,3254.496551724138
2020-01-01 00:00:00,2278.080459770115
2020-01-02 00:00:00,3429.553191489362
2020-01-03 00:00:00,2979.923076923077
2020-01-04 00:00:00,2753.4940476190477
2020-01-05 00:00:00,2894.6319018404906
2020-01-06 00:00:00,3720.1555555555556
2020-01-07 00:00:00,3250.7045454545455
2020-01-08 00:00:00,3497.0774647887324
2020-01-09 00:00:00,3179.076433121019
2020-01-10 00:00:00,3639.3691275167785
2020-01-11 00:00:00,2936.325153374233
2020-01-12 00:00:00,2798.907284768212
2020-01-13 00:00:00,3159.713286713287
2020-01-14 00:00:00,3695.710344827586
2020-01-15 00:00:00,3475.887417218543
2020-01-16 00:00:00,3188.7924528301887
2020-01-17 00:00:00,3144.3522012578615
2020-01-18 00:00:00,3383.1969696969695
2020-01-19 00:00:00,2887.98
2020-01-20 00:00:00,3155.4210526315787
2020-01-21 00:00:00,3155.8104575163397
2020-01-22 00:00:00,3193.602564102564
2020-01-23 00:00:00,3124.1006289308175
2020-01-24 00:00:00,3136.5131578947367
2020-01-25 00:00:00,2609.018292682927
2020-01-26 00:00:00,2727.6013986013986
2020-01-27 00:00:00,3373.5736434108526
2020-01-28 00:00:00,3596.950704225352
2020-01-29 00:00:00,3174.7375
2020-01-30 00:00:00,3256.5576923076924
2020-01-31 00:00:00,3574.027777777778
2020-02-01 00:00:00,3082.4039735099336
2020-02-02 00:00:00,3090.7482517482517
2020-02-03 00:00:00,3409.135135135135
