Timestamp,n-payments-per-block,miners-revenue,trade-volume,avg-block-size,n-unique-addresses,difficulty,hash-rate
9/4/2020 0:00,4857,10521918,361418115,1.300009081,672721,17600000000000,126308447
9/5/2020 0:00,4731,10426132,310980390,1.276079518,693543,17600000000000,122817197
9/6/2020 0:00,3595,10418305,222072428,1.421785773,681429,17600000000000,122193760
9/7/2020 0:00,3682,12203311,89153593,1.280486143,745318,17400000000000,125061572
9/8/2020 0:00,4277,10676169,153205857,1.249473174,677215,17300000000000,128038751
9/9/2020 0:00,4398,10385265,194156867,1.194565423,604531,17300000000000,127930089
9/10/2020 0:00,4521,11342159,113383269,1.333325968,540351,17300000000000,128329211
9/11/2020 0:00,4705,9984827,147055601,1.328602123,726085,17300000000000,131707283
9/12/2020 0:00,3501,11755971,101653161,1.060539071,718787,17300000000000,131873590
9/13/2020 0:00,3250,11038734,57857608,0.938489469,747111,17300000000000,135233596
9/14/2020 0:00,3930,12485220,81937986,1.160497602,740029,17300000000000,136485959
9/15/2020 0:00,4366,11329376,143525659,1.172355218,687638,17300000000000,136485692
9/16/2020 0:00,4566,11397006,135273030,1.309139768,624125,17300000000000,136608874
9/17/2020 0:00,3977,12881876,154480377,1.268264388,535691,17300000000000,137347966
9/18/2020 0:00,4023,12027087,117116914,1.153905552,644695,17300000000000,139811607
9/19/2020 0:00,4003,10777756,88269394,1.249747779,678668,17300000000000,143137522
9/20/2020 0:00,3677,10041685,54811966,1.093970106,733591,19100000000000,140550699
9/21/2020 0:00,4215,10351910,69233311,1.206441297,684217,19300000000000,139904506
9/22/2020 0:00,4909,9208013,193630538,1.286297791,741029,19300000000000,138113016
9/23/2020 0:00,4885,10252435,99403514,1.287952528,591249,19300000000000,136590568
9/24/2020 0:00,4673,9928236,124490884,1.258397307,538619,19300000000000,136974413
9/25/2020 0:00,4151,12502201,124807107,1.348089142,629197,19300000000000,133839260
9/26/2020 0:00,3722,10759365,129716553,1.312045573,735651,19300000000000,136694669
9/27/2020 0:00,3394,10713359,48519034,1.01567023,748143,19300000000000,138914906
9/28/2020 0:00,4557,9531619,50063045,1.244179667,679937,19300000000000,140454294
9/29/2020 0:00,4854,10337349,109557462,1.274256454,689077,19300000000000,138259696
9/30/2020 0:00,4554,11484361,89865245,1.324411436,642826,19300000000000,139905645
10/1/2020 0:00,5118,9416443,89894643,1.300792403,562147,19300000000000,141825918
10/2/2020 0:00,4776,10232864,183013787,1.291145963,635097,19300000000000,140042807
10/3/2020 0:00,4010,10855303,150343725,1.324275397,692891,19300000000000,135516448
10/4/2020 0:00,3411,11055916,31477196,1.219977316,762636,19300000000000,135653610
10/5/2020 0:00,4203,10710768,31512003,1.199752821,698982,19300000000000,136460935
10/6/2020 0:00,4933,10054285,78412225,1.300707385,714645,19300000000000,137953248
10/7/2020 0:00,4707,11193916,103826838,1.278854629,631182,19300000000000,136429166
10/8/2020 0:00,3997,12084851,102699834,1.22370558,541483,19300000000000,135725586
10/9/2020 0:00,4746,10965183,142856447,1.313543986,658073,19300000000000,140918695
10/10/2020 0:00,4092,11127195,120551931,1.298188839,732250,19300000000000,141724961
10/11/2020 0:00,3659,10659931,97927463,1.066880514,680468,19300000000000,140610836
10/12/2020 0:00,4091,11515021,60215828,1.184181315,743078,19300000000000,138141089
10/13/2020 0:00,4109,12872176,166313556,1.257751488,712317,19300000000000,139374492
10/14/2020 0:00,4280,11605344,117568933,1.136457477,586741,19300000000000,144308102
10/15/2020 0:00,4586,11814116,93932071,1.261410596,512486,19300000000000,144034012
10/16/2020 0:00,4329,11742282,111854678,1.21563509,679146,19300000000000,142526520
10/17/2020 0:00,3511,11674224,109053462,1.029741242,713764,19500000000000,144308102
10/18/2020 0:00,3936,8982106,34142836,1.083029592,687152,20000000000000,146484944
10/19/2020 0:00,4929,9776921,29716244,1.27557052,753892,20000000000000,144339933
10/20/2020 0:00,4522,11710523,139587584,1.226298278,712518,20000000000000,141671571
10/21/2020 0:00,4866,11562043,167903083,1.297150062,657714,20000000000000,139371646
10/22/2020 0:00,5021,13585269,486931526,1.283932423,547380,20000000000000,137413336
10/23/2020 0:00,5088,12640081,234841377,1.284365397,579939,20000000000000,136175010
10/24/2020 0:00,4027,13768788,151273932,1.337988868,600338,20000000000000,133536442
10/25/2020 0:00,4283,10397996,69928611,1.373567197,615001,20000000000000,133347788
10/26/2020 0:00,4817,10435984,111062981,1.340452455,652778,20000000000000,132921756
10/27/2020 0:00,5508,10871089,176006371,1.299469636,635998,20000000000000,130791600
10/28/2020 0:00,5577,11446509,325461283,1.28783919,613906,20000000000000,124401131
10/29/2020 0:00,5594,12458484,310741338,1.298560407,592197,20000000000000,120140818
10/30/2020 0:00,5468,12828892,228409072,1.294094279,543348,20000000000000,116022516
10/31/2020 0:00,5149,13341987,265607934,1.279690805,727413,20000000000000,113182308
11/1/2020 0:00,4463,13377441,194274881,1.246865936,707247,20000000000000,107643901
11/2/2020 0:00,5369,10902576,81876481,1.326538305,729209,20000000000000,108779984
11/3/2020 0:00,4805,15826226,202098850,1.282563386,756129,17900000000000,106649828
11/4/2020 0:00,4082,16641138,213888432,1.342291579,608746,16800000000000,110352547
11/5/2020 0:00,4580,20893224,303936796,1.281835374,555482,16800000000000,115107146
11/6/2020 0:00,4575,18889243,575483038,1.272637765,713629,16800000000000,117295046
11/7/2020 0:00,3869,16132959,418654254,1.359237363,684892,16800000000000,119772222
11/8/2020 0:00,3730,15148276,320513832,1.372073688,713744,16800000000000,121130852
11/9/2020 0:00,3540,20216887,168415197,1.370687778,721180,16800000000000,119831615
11/10/2020 0:00,4299,16459647,392305674,1.225739374,685725,16800000000000,128395930
11/11/2020 0:00,4479,16020485,230269180,1.29717317,613373,16800000000000,128159204
11/12/2020 0:00,4180,17804676,298105722,1.247600381,555375,16800000000000,126728590
11/13/2020 0:00,4595,16032046,478495947,1.276639295,681273,16800000000000,128278422
11/14/2020 0:00,4042,15597258,264263990,1.290196641,770689,16800000000000,126609372
11/15/2020 0:00,3454,15662707,163501040,1.20522652,807705,16800000000000,126132501
11/16/2020 0:00,3880,17711415,97292562,1.208931319,717377,17000000000000,127563115
11/17/2020 0:00,4464,18324640,293272997,1.282460433,772326,17600000000000,124869930
11/18/2020 0:00,4359,21194109,424743958,1.262037065,663959,17600000000000,126964112
11/19/2020 0:00,4790,16988027,633847835,1.330062818,587237,17600000000000,130557850
11/20/2020 0:00,4257,20641619,358043942,1.285111857,671932,17600000000000,128602937
11/21/2020 0:00,3691,20655876,374130037,1.15017216,756417,17600000000000,133025455
11/22/2020 0:00,3191,20906346,256287554,0.929209259,812699,17600000000000,137215283
11/23/2020 0:00,4180,18011288,276025443,1.229474912,736612,17600000000000,141076183
11/24/2020 0:00,5095,17683649,344268445,1.271609338,719237,17600000000000,140083639
11/25/2020 0:00,4812,20363513,523228041,1.233440948,644206,17600000000000,137459414
11/26/2020 0:00,4581,18340062,357330319,1.296814633,589008,17600000000000,135709931
11/27/2020 0:00,4357,17988302,867494794,1.285159448,623554,17600000000000,137334451
11/28/2020 0:00,3863,17630657,334361872,1.320298597,841581,17600000000000,135584967
11/29/2020 0:00,3597,18023228,203020073,1.104827073,756978,18200000000000,133710521
11/30/2020 0:00,5047,14684437,192293944,1.31850177,777633,19200000000000,131309770
12/1/2020 0:00,5020,21143567,570429939,1.277175283,729984,19200000000000,128313155
12/2/2020 0:00,5350,18291020,586228903,1.256613206,642981,19200000000000,131996846
12/3/2020 0:00,4591,21762339,311500179,1.310205045,582059,19200000000000,130449316
12/4/2020 0:00,4712,19296508,269817739,1.321027257,673269,19200000000000,133063744
12/5/2020 0:00,4132,18632288,278793731,1.342303167,737193,19200000000000,133409748
12/6/2020 0:00,3889,17217877,114151707,1.348579647,748572,19200000000000,133755752
12/7/2020 0:00,4145,19343628,119935508,1.202576087,713602,19200000000000,132914894
12/8/2020 0:00,4689,18941289,176619930,1.286537521,711679,19200000000000,137948519
12/9/2020 0:00,4972,17187412,273878281,1.275817914,654893,19200000000000,136860167
12/10/2020 0:00,5063,16448919,377966775,1.306710523,611911,19200000000000,137948519
12/11/2020 0:00,4856,16978667,264270265,1.325937022,696656,19200000000000,134275333
12/12/2020 0:00,4571,16396977,291983141,1.296116386,722550,19200000000000,133459070
12/13/2020 0:00,3610,19661608,175018095,1.174223994,751162,19100000000000,131826543
12/14/2020 0:00,4391,18516459,197236995,1.171579117,754492,18700000000000,134533588
12/15/2020 0:00,4775,18584576,156397143,1.292509964,851929,18700000000000,133351912
12/16/2020 0:00,4902,19816347,288887515,1.309532699,756109,18700000000000,132323572
12/17/2020 0:00,5407,22338873,712598807,1.299902845,638816,18700000000000,132373209
12/18/2020 0:00,5052,27241478,1177690832,1.271535987,649848,18700000000000,131791042
12/19/2020 0:00,4456,25884376,465956413,1.265624475,738842,18700000000000,133832921
12/20/2020 0:00,3897,24027163,428547893,1.344026093,782736,18700000000000,136823648
12/21/2020 0:00,4351,23298121,301633611,1.3453685,639280,18700000000000,135635056
12/22/2020 0:00,4848,23995220,647260163,1.302079021,662980,18700000000000,134441786
12/23/2020 0:00,4813,26038110,433884279,1.246276935,627843,18700000000000,134839543
12/24/2020 0:00,4837,20751170,583254746,1.270105952,696527,18700000000000,136297984
12/25/2020 0:00,4267,23792133,344759537,1.285844181,717073,18700000000000,135900227
12/26/2020 0:00,4269,23722328,375518728,1.384865839,775919,18700000000000,134176615
12/27/2020 0:00,4347,27533620,530655728,1.30395973,807268,18700000000000,131392317
12/28/2020 0:00,4190,29968235,822241572,1.296631931,809871,18600000000000,130994561
12/29/2020 0:00,4764,28221057,511058870,1.276643447,609741,18600000000000,134096926
12/30/2020 0:00,4435,33896444,584575020,1.25657489,711719,18600000000000,135214015
12/31/2020 0:00,4680,33284139,751041811,1.277365012,812749,18600000000000,137514351
1/1/2021 0:00,3926,29068047,606524120,1.352232664,851667,18600000000000,142734577
1/2/2021 0:00,4414,31908500,491258038,1.395637245,845343,18600000000000,143322828
1/3/2021 0:00,4743,35922359,1393906626,1.288693924,924851,18600000000000,145103346
1/4/2021 0:00,4622,39752809,975831415,1.318806191,940647,18600000000000,146350014
1/5/2021 0:00,5039,35314776,1432013253,1.292713083,883788,18600000000000,148066610
1/6/2021 0:00,4850,43004565,1026923832,1.293667921,760179,18600000000000,148727032
1/7/2021 0:00,5173,45226287,1414154053,1.269546125,768365,18600000000000,149387454
1/8/2021 0:00,5556,42358095,1836614179,1.295011068,801285,18600000000000,149651623
1/9/2021 0:00,5071,40693122,1794260807,1.260930863,796457,19400000000000,149519538
1/10/2021 0:00,4494,43171348,711474843,1.282691371,772596,20600000000000,148690226
1/11/2021 0:00,4904,37697672,1415450813,1.3372515,802110,20600000000000,151089413
1/12/2021 0:00,4970,38534704,3039065356,1.324212047,808283,20600000000000,150775619
1/13/2021 0:00,4724,37493720,1344114135,1.264865664,733398,20600000000000,151697119
1/14/2021 0:00,5061,42518141,1209077692,1.29648302,642730,20600000000000,150562301
1/15/2021 0:00,4940,41733818,988940895,1.315265806,720228,20600000000000,149884529
1/16/2021 0:00,4801,38126680,1194986405,1.31976832,757920,20600000000000,153019188
1/17/2021 0:00,4484,31937014,685084802,1.324590684,755823,20600000000000,155416163
1/18/2021 0:00,4588,36250412,650030054,1.342526855,736588,20600000000000,151611247
1/19/2021 0:00,4747,38439879,590495166,1.278255315,783335,20600000000000,150294161
1/20/2021 0:00,5021,34297106,579558849,1.277115723,710703,20600000000000,150440504
1/21/2021 0:00,5420,30287475,913461957,1.313049093,608849,20600000000000,148830732
1/22/2021 0:00,5270,31865792,1473827004,1.283418817,732867,20600000000000,146196560
1/23/2021 0:00,4291,33751645,1271924926,1.289703471,768537,20700000000000,144294102
1/24/2021 0:00,4123,30284997,414697183,1.307027871,787548,20800000000000,145607574
1/25/2021 0:00,4860,33137294,362355622,1.380525043,767142,20800000000000,146698958
1/26/2021 0:00,4460,35209828,724029497,1.360394143,888960,20800000000000,146182104
1/27/2021 0:00,5234,30148574,782611741,1.286615401,756022,20800000000000,148185308
1/28/2021 0:00,5045,32031716,1231838586,1.315946407,702062,20800000000000,148549581
1/29/2021 0:00,5646,39455374,1030518859,1.313147296,724841,20800000000000,151113602
1/30/2021 0:00,5302,33651947,2130003473,1.301743838,865515,20800000000000,152810308
1/31/2021 0:00,4650,33412205,559013708,1.310972458,836448,20800000000000,150095786
2/1/2021 0:00,5757,30096216,358122292,1.313160675,895626,20800000000000,150835174
2/2/2021 0:00,5391,38671645,555827114,1.300842533,856297,20800000000000,147877621
2/3/2021 0:00,5239,39131400,598901450,1.30181632,795079,20800000000000,146546723
2/4/2021 0:00,5367,43879560,704292314,1.286774544,718596,20800000000000,147729744
2/5/2021 0:00,4844,45671120,833075415,1.303817669,822971,20800000000000,149947908
2/6/2021 0:00,4734,45346981,464369302,1.286239648,903883,21400000000000,152461827
2/7/2021 0:00,4371,41085629,815234884,1.393552788,861426,21400000000000,156496366
2/8/2021 0:00,4775,48670643,507510700,1.386773296,796146,21400000000000,158947631
2/9/2021 0:00,5942,51636508,1848583587,1.278955734,857246,21400000000000,165861253
2/10/2021 0:00,5732,49429153,1278680840,1.290298839,788028,21400000000000,165150694
2/11/2021 0:00,5889,47377470,854939012,1.271182419,698818,21400000000000,164735890
2/12/2021 0:00,5773,53308083,990292287,1.272982458,769869,21400000000000,160711290
2/13/2021 0:00,4805,53952453,689712445,1.31935751,745457,21400000000000,157334595
2/14/2021 0:00,4410,50339561,410208224,1.323906899,829226,21400000000000,157086559
2/15/2021 0:00,4826,51761591,517594005,1.321964755,820203,21400000000000,156021049
2/16/2021 0:00,5844,42832907,708415697,1.29682724,884319,21400000000000,154346677
2/17/2021 0:00,5716,51285529,899200171,1.291019471,830094,21400000000000,150997932
2/18/2021 0:00,5706,53678747,1071500775,1.305050285,680893,21400000000000,150236854
2/19/2021 0:00,5563,59244126,665321948,1.328641824,761941,21500000000000,151454579
2/20/2021 0:00,5439,59691257,1203321962,1.321612397,796658,21700000000000,153151585
2/21/2021 0:00,4606,57635435,737451802,1.445759092,874171,21700000000000,151777618
2/22/2021 0:00,5532,52905474,515842592,1.334959,830544,21700000000000,150850010
2/23/2021 0:00,6114,48487888,1925933019,1.298336512,817077,21700000000000,148383786
2/24/2021 0:00,5302,59746179,2125994180,1.309937233,775777,21700000000000,149558391
2/25/2021 0:00,5149,57792548,1058762335,1.301001885,629972,21700000000000,153082074
2/26/2021 0:00,5754,47395144,915917916,1.293684331,748049,21700000000000,156295152
2/27/2021 0:00,4767,51148406,1077018778,1.291870166,810035,21700000000000,154427502
2/28/2021 0:00,4581,40396049,399909228,1.364487969,840642,21700000000000,156124508
3/1/2021 0:00,5514,44513744,724061273,1.347932731,752764,21700000000000,154581776
3/2/2021 0:00,5381,50567918,967845187,1.309441853,806404,21700000000000,154118956
3/3/2021 0:00,5274,55147755,645712709,1.301007401,677322,21700000000000,156587328
3/4/2021 0:00,5686,45722350,806146031,1.287553852,654593,21700000000000,155507415
3/5/2021 0:00,5329,49815984,781773550,1.323912208,723503,21700000000000,151187765
3/6/2021 0:00,4417,49711919,757198943,1.352091625,782612,21500000000000,152730497
3/7/2021 0:00,4285,49451163,314191308,1.369775685,833186,21400000000000,151688790
3/8/2021 0:00,4453,53803631,439137854,1.410230135,766597,21400000000000,153716876
3/9/2021 0:00,5443,52888356,593714546,1.31116065,818834,21400000000000,157270063
3/10/2021 0:00,5315,57652864,757075750,1.299936745,739312,21400000000000,156532985
3/11/2021 0:00,5621,52736913,1017432151,1.284828902,736008,21400000000000,155778275
3/12/2021 0:00,5353,60000114,867544808,1.314888067,782966,21400000000000,156136782
3/13/2021 0:00,5060,59410978,701008588,1.407024189,822884,21400000000000,155997206
3/14/2021 0:00,4498,64756375,988962162,1.316139204,808119,21400000000000,154598952
3/15/2021 0:00,5175,59673363,461229239,1.356310189,885634,21400000000000,156274409
3/16/2021 0:00,5402,57657199,1029700471,1.324155477,833389,21400000000000,155208209
3/17/2021 0:00,5843,54456147,933139262,1.292900154,742019,21400000000000,156579037
3/18/2021 0:00,5728,64386086,870414832,1.261881092,612850,21400000000000,154598952
3/19/2021 0:00,5594,61617468,769968937,1.323033318,781908,21500000000000,157645237
3/20/2021 0:00,4726,61522484,512236901,1.335281006,810265,21900000000000,157420618
3/21/2021 0:00,3823,60066263,388273949,1.455319064,780464,21900000000000,159552423
3/22/2021 0:00,5032,58540677,493777972,1.357444384,847860,21900000000000,159862384
3/23/2021 0:00,4880,60904324,818803864,1.352368143,790548,21900000000000,160766785
3/24/2021 0:00,4985,56905121,694554384,1.353617987,722993,21900000000000,163071648
3/25/2021 0:00,5385,55913486,930278334,1.316496,629197,21900000000000,165959097
3/26/2021 0:00,5674,49554041,798490266,1.318635669,776764,21900000000000,166720074
3/27/2021 0:00,4446,59212965,654657558,1.298147333,826466,21900000000000,165215304
3/28/2021 0:00,3861,58772016,417333165,1.315239252,900660,21900000000000,165991691
3/29/2021 0:00,4908,59732041,354789416,1.282992013,814587,21900000000000,166457524
3/30/2021 0:00,5503,58978792,778905384,1.312332404,795716,21900000000000,166457524
3/31/2021 0:00,5565,63698731,505528991,1.345339949,704293,21900000000000,164128361
4/1/2021 0:00,5438,58722693,716750367,1.336590924,618857,21900000000000,164904748
4/2/2021 0:00,5567,57243513,384195844,1.314276629,763702,23100000000000,163507251
4/3/2021 0:00,5249,54056516,484719746,1.31216216,841579,23100000000000,165320614
4/4/2021 0:00,4118,56501559,350520423,1.370052185,860993,23100000000000,162156065
4/5/2021 0:00,4724,62213130,244447138,1.40872141,761635,23100000000000,161456162
4/6/2021 0:00,5756,58865754,401549573,1.343027368,853581,23100000000000,163641577
4/7/2021 0:00,5408,61699929,389087526,1.30412665,762965,23100000000000,164631662
4/8/2021 0:00,5557,53025107,756167636,1.314213851,653736,23100000000000,166049721
4/9/2021 0:00,5538,62936806,475807458,1.328603684,762819,23100000000000,165551987
4/10/2021 0:00,4800,64092742,407439694,1.351301427,839652,23100000000000,167595962
4/11/2021 0:00,4388,58799841,689236660,1.377041414,854552,23100000000000,171868016
4/12/2021 0:00,5156,59662203,315279096,1.345640743,952400,23100000000000,171703706
4/13/2021 0:00,5727,61441759,533381831,1.337717894,733666,23100000000000,169731989
4/14/2021 0:00,6165,63141327,932699540,1.288458481,611196,23100000000000,169403369
4/15/2021 0:00,5410,80172245,1004822806,1.317252273,754058,23200000000000,165788554
4/16/2021 0:00,7236,48356809,480649145,1.317298553,674744,23600000000000,172130189
4/17/2021 0:00,6646,45028088,905029646,1.355659176,829989,23600000000000,164404171
4/18/2021 0:00,5939,57721966,444839749,1.29418196,719498,23600000000000,153847005
4/19/2021 0:00,6980,47180246,1795641744,1.305400649,757844,23600000000000,150787955
4/20/2021 0:00,6458,62004694,829117287,1.329866672,794322,23600000000000,143371615
4/21/2021 0:00,7102,49225544,971129684,1.306862505,695216,23600000000000,141475361
4/22/2021 0:00,5148,64293953,629420905,1.27619135,585806,23600000000000,136207676
4/23/2021 0:00,5748,55567385,1187405699,1.315820052,677984,23600000000000,131796266
4/24/2021 0:00,4801,53877733,1413848471,1.32622569,748381,23600000000000,137155199
4/25/2021 0:00,4082,49453313,458274327,1.342451369,728620,23600000000000,146198399
4/26/2021 0:00,5760,47389588,576635611,1.314773175,703520,23600000000000,149045332
4/27/2021 0:00,5023,57182089,848207063,1.316657338,738101,23600000000000,151892265
4/28/2021 0:00,4935,56029341,509014491,1.311624768,677778,23600000000000,154236799
4/29/2021 0:00,5473,48848198,563311742,1.364329738,587240,23600000000000,161102932
4/30/2021 0:00,4893,59389761,579652973,1.388769759,746177,23600000000000,157586132
5/1/2021 0:00,4725,56995422,683907405,1.345956439,772207,23000000000000,159260799
5/2/2021 0:00,3019,70637246,337492055,1.407752259,808208,20600000000000,157685931
5/3/2021 0:00,4017,71252796,286521389,1.462600847,843433,20600000000000,161148443
5/4/2021 0:00,4146,68034176,571622385,1.336464895,804452,20600000000000,167961732
5/5/2021 0:00,5002,61161963,836868263,1.34764428,744143,20600000000000,170671365
5/6/2021 0:00,4895,66659326,775797223,1.361765376,690253,20600000000000,169868526
5/7/2021 0:00,4631,71663299,605987089,1.296296715,824736,20600000000000,174317610
5/8/2021 0:00,4303,67678885,622419281,1.310903526,854634,20600000000000,175207666
5/9/2021 0:00,3620,71465404,523002028,1.360895032,852846,20600000000000,177526237
5/10/2021 0:00,4447,71072063,534233808,1.374446744,806882,20600000000000,177672590
5/11/2021 0:00,4859,64607298,903456809,1.349528221,752353,20600000000000,178111649
5/12/2021 0:00,4849,64585949,546570033,1.371222884,646899,20600000000000,176794472
5/13/2021 0:00,4940,53650243,928999961,1.31155523,604353,23200000000000,178989768
5/14/2021 0:00,5469,45652933,1528100267,1.315543037,684281,25000000000000,180666398
5/15/2021 0:00,5184,41386832,573671659,1.347771789,619246,25000000000000,179327828
5/16/2021 0:00,4488,41709083,536658388,1.371701076,734818,25000000000000,176179075
5/17/2021 0:00,5509,36875391,795540649,1.334121628,694786,25000000000000,172435828
5/18/2021 0:00,5965,30628667,1365356635,1.33218696,695822,25000000000000,167614165
5/19/2021 0:00,5819,36558890,776420982,1.32228564,603588,25000000000000,160228123
5/20/2021 0:00,6135,33135536,3192479061,1.304127188,555526,25000000000000,157288751
5/21/2021 0:00,6326,31984319,1507671103,1.289615355,643231,25000000000000,150653186
5/22/2021 0:00,5097,31076145,1438210290,1.289550336,640506,25000000000000,146384382
5/23/2021 0:00,4641,28944159,666031628,1.37997195,641585,25000000000000,145139315
5/24/2021 0:00,4951,32668797,1106858419,1.345942548,602300,25000000000000,142827046
5/25/2021 0:00,5102,32577928,1032788865,1.359462618,616432,25000000000000,143716380
5/26/2021 0:00,5104,32976616,719154798,1.300155164,537305,25000000000000,147807317
5/27/2021 0:00,5030,30872457,676198904,1.262394282,476088,25000000000000,147273717
5/28/2021 0:00,5094,29892496,489470054,1.343872412,599311,25000000000000,148163051
5/29/2021 0:00,4533,27237217,694420431,1.322726397,615006,25000000000000,149763852
5/30/2021 0:00,3238,33235125,458364767,1.499183174,663855,21200000000000,149763852
5/31/2021 0:00,4128,33914624,329083646,1.440666773,692529,21000000000000,150291730
6/1/2021 0:00,4148,34238306,481997703,1.365650648,632737,21000000000000,148955750
6/2/2021 0:00,3864,41033278,465003629,1.291096494,537842,21000000000000,148302839
6/3/2021 0:00,4571,37237145,472220580,1.293653803,467665,21000000000000,151415070
6/4/2021 0:00,4754,32433140,439066611,1.290167015,615279,21000000000000,152576709
6/5/2021 0:00,4098,31004149,501492074,1.083916901,656191,21000000000000,150991098
6/6/2021 0:00,3074,34551597,437701949,0.948718753,581779,21000000000000,149939088
6/7/2021 0:00,4419,32065211,244244790,1.250724722,679752,21000000000000,150665524
6/8/2021 0:00,4332,31680870,468061636,1.286348819,616007,21000000000000,149469766
6/9/2021 0:00,4593,29082025,898174397,1.067569262,584529,21000000000000,150516054
6/10/2021 0:00,5582,28990969,839878615,1.311452424,480484,21000000000000,144537264
6/11/2021 0:00,5721,25753795,619830808,1.401894276,624698,21000000000000,140202641
6/12/2021 0:00,4276,31189779,418192316,1.489759523,677276,21000000000000,136316427
6/13/2021 0:00,3538,31382109,400987660,1.174923765,651528,20800000000000,136465896
6/14/2021 0:00,4393,36421303,496421300,1.263461481,601894,19900000000000,133577498
6/15/2021 0:00,5041,34465051,773480687,1.294162252,567037,19900000000000,132807547
6/16/2021 0:00,5098,31780142,563639731,1.35400787,489074,19900000000000,129079872
6/17/2021 0:00,4533,32585835,527484732,1.169748708,441204,19900000000000,127657585
6/18/2021 0:00,4487,29858234,473543196,1.164026726,549345,19900000000000,128421920
6/19/2021 0:00,4678,23856840,492347273,1.187639903,550948,19900000000000,130280050
6/20/2021 0:00,4106,23743052,344470416,1.262359057,598493,19900000000000,125129903
6/21/2021 0:00,5051,23126700,467990641,1.353235933,594998,19900000000000,120460803
6/22/2021 0:00,5958,19804046,881732121,1.392932692,564091,19900000000000,116214241
6/23/2021 0:00,5679,23621428,1181870045,1.392618861,490112,19900000000000,110552159
6/24/2021 0:00,5409,23766132,567894517,1.380862733,379066,19900000000000,107438013
6/25/2021 0:00,4956,24364896,346763749,1.395703382,580308,19900000000000,103899212
6/26/2021 0:00,5408,18459502,487441486,1.420391607,566351,19900000000000,101917483
6/27/2021 0:00,6242,13064510,383763275,1.424897492,567655,19900000000000,99935754
6/28/2021 0:00,6343,20581266,356498319,1.370945632,609509,19900000000000,93424359
6/29/2021 0:00,6157,21860395,355900533,1.401325167,532456,19900000000000,90876422
6/30/2021 0:00,6129,21597056,385135142,1.359347292,583136,19900000000000,90734870
7/1/2021 0:00,6221,22482194,406967842,1.392820968,467442,19900000000000,89036245
7/2/2021 0:00,5856,20787751,324116506,1.403917178,547735,19900000000000,87620725
7/3/2021 0:00,4395,29286315,217066487,1.420467622,579824,15600000000000,84789684
7/4/2021 0:00,3920,26850967,169572916,1.441163609,568382,14400000000000,86292418
7/5/2021 0:00,3986,29781454,130884160,1.327586447,580441,14400000000000,89670681
7/6/2021 0:00,3927,31922407,262649989,1.097025444,569423,14400000000000,90819461
7/7/2021 0:00,4466,27871474,258109070,1.173740122,485683,14400000000000,92563570
7/8/2021 0:00,4067,29946768,205349507,1.030018576,436977,14400000000000,92511259
7/9/2021 0:00,4253,28042394,358897369,1.259713985,560833,14400000000000,93241612
7/10/2021 0:00,2982,34562838,195359783,0.840594553,542415,14400000000000,93863737
7/11/2021 0:00,3374,27450462,179503025,1.110524304,564753,14400000000000,96184637
7/12/2021 0:00,4253,27887294,135783786,1.177102119,572802,14400000000000,97204622
7/13/2021 0:00,3868,28926080,192174938,1.159622037,552751,14400000000000,96592631
7/14/2021 0:00,3224,35713899,196978690,0.909874071,458821,14400000000000,95980639
7/15/2021 0:00,4323,26360965,250745295,1.21130982,422214,14400000000000,100774572
7/16/2021 0:00,3583,30312671,242886860,0.930522387,552678,14400000000000,99652587
7/17/2021 0:00,3137,28583415,223188595,0.784945664,571829,14300000000000,101590560
7/18/2021 0:00,2801,28985344,153024609,0.803860868,571507,13700000000000,99739877
7/19/2021 0:00,3081,33665753,119375610,0.913009459,571344,13700000000000,100971806
7/20/2021 0:00,4498,23622406,227653989,1.286061041,581850,13700000000000,104626220
7/21/2021 0:00,3827,28599771,334239343,1.092054917,497255,13700000000000,102600065
7/22/2021 0:00,3614,32359586,446695088,0.949214778,440908,13700000000000,99339155
7/23/2021 0:00,4202,27972460,205069639,1.053501852,644448,13700000000000,101138948
7/24/2021 0:00,3136,33022007,190920634,0.843060662,600692,13700000000000,98947055
7/25/2021 0:00,2735,33196893,149062682,0.79278883,605433,13700000000000,99328674
7/26/2021 0:00,4044,36493146,213671234,1.147170953,620900,13700000000000,100202534
7/27/2021 0:00,3330,40625845,985237334,1.092558159,629903,13700000000000,98260624
7/28/2021 0:00,3745,39723886,636929010,1.011709707,532121,13700000000000,102921207
7/29/2021 0:00,3878,40901818,648707028,1.022161838,474430,13700000000000,104086353
7/30/2021 0:00,3746,42087445,291830057,0.92933541,583866,13700000000000,104766021
7/31/2021 0:00,3258,41621939,484267642,0.81558393,593856,14300000000000,107775981
8/1/2021 0:00,2917,40874038,231216115,0.772602162,587149,14500000000000,108889829
8/2/2021 0:00,3830,35937889,273365144,1.267856245,614597,14500000000000,109887907
8/3/2021 0:00,3344,41637592,304362109,0.948733722,636514,14500000000000,110044865
8/4/2021 0:00,4121,33520445,357077322,1.179495081,529222,14500000000000,110936509
8/5/2021 0:00,3713,39935192,381430418,0.962914531,482998,14500000000000,109693177
8/6/2021 0:00,3829,41573127,589529887,1.037619541,611235,14500000000000,110629262
8/7/2021 0:00,3044,45850269,458571279,0.791597707,626461,14500000000000,110879829
8/8/2021 0:00,2894,44179355,577948603,0.804929576,631031,14500000000000,112005261
